Account,date,daily PnL per trader,Avg Trade Size,Num of Trades,win rate,Long Ratio,Short Ratio,classification,value
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-17,1713.120195,19636.307777777776,9,0.3603639240506329,0.1111111111111111,0.8888888888888888,Fear,30
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-18,0.0,12499.515,4,0.3603639240506329,1.0,0.0,Fear,33
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-19,721.976596,8373.388333333334,18,0.3603639240506329,0.2777777777777778,0.7222222222222222,Fear,32
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-20,0.0,15624.63125,8,0.3603639240506329,1.0,0.0,Fear,37
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-21,459.153994,16717.272222222222,9,0.3603639240506329,0.0,1.0,Fear,39
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-24,0.0,18749.59,4,0.3603639240506329,0.0,1.0,Greed,63
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-25,0.0,28126.7575,16,0.3603639240506329,0.0,1.0,Greed,60
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-04-30,5286.100993,19298.768333333333,36,0.3603639240506329,0.7222222222222222,0.2777777777777778,Greed,56
0x4f93fead39b70a1824f981a54d4e55b278e9f760,2025-05-01,1220.746604,14373.198571428571,14,0.3603639240506329,0.21428571428571427,0.7857142857142857,Neutral,53
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-09,0.0,1682.2211904761903,42,0.40119320039228507,1.0,0.0,Extreme Greed,78
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-12,0.0,3332.177640449438,89,0.40119320039228507,1.0,0.0,Extreme Greed,83
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-15,0.0,4194.129285714285,28,0.40119320039228507,1.0,0.0,Extreme Greed,80
0x513b8629fe877bb581bf244e326a047b249c4ff1,2024-12-19,0.0,3791.86515625,64,0.40119320039228507,1.0,0.0,Extreme Greed,75
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-14,194499.072534,1986.7047629310346,464,0.40119320039228507,0.0,1.0,Neutral,48
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-02-17,0.0,3155.894726027397,292,0.40119320039228507,1.0,0.0,Neutral,51
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-17,0.0,9144.806857142858,35,0.40119320039228507,1.0,0.0,Fear,32
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-18,5429.87424,43103.988333333335,6,0.40119320039228507,0.0,1.0,Fear,34
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-19,13272.411278,6491.884887218045,133,0.40119320039228507,0.518796992481203,0.48120300751879697,Fear,32
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-20,3865.013572,1391.7530666666667,75,0.40119320039228507,0.0,1.0,Neutral,49
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-27,0.0,2064.410909090909,77,0.40119320039228507,1.0,0.0,Fear,40
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-03-28,1470.407794,1909.8789285714283,84,0.40119320039228507,0.0,1.0,Fear,44
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-01,0.0,13807.81,13,0.40119320039228507,1.0,0.0,Fear,34
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-03,0.0,2260.9597959183675,49,0.40119320039228507,1.0,0.0,Fear,25
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-05,0.0,2537.0485294117643,34,0.40119320039228507,1.0,0.0,Fear,30
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-07,-37999.868086,6969.902236842105,76,0.40119320039228507,0.07894736842105263,0.9210526315789473,Extreme Fear,23
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-08,3131.840108,9667.030743243244,148,0.40119320039228507,0.8918918918918919,0.10810810810810811,Extreme Fear,24
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-09,-36253.792726,11281.935245901639,122,0.40119320039228507,0.03278688524590164,0.9672131147540983,Extreme Fear,18
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-10,22908.117384,25584.4765578635,337,0.40119320039228507,0.7626112759643917,0.23738872403560832,Fear,39
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-11,0.0,33255.74600000001,65,0.40119320039228507,1.0,0.0,Fear,25
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-12,88152.006818,40967.58708233413,1251,0.40119320039228507,0.3669064748201439,0.6330935251798561,Fear,43
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-13,11239.437228,31745.770947368423,285,0.40119320039228507,0.6982456140350877,0.3017543859649123,Neutral,45
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-14,7922.167264999999,38233.16656521739,230,0.40119320039228507,0.6086956521739131,0.391304347826087,Fear,31
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-15,40966.673478000004,25242.244090287277,731,0.40119320039228507,0.23529411764705882,0.7647058823529411,Fear,38
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-16,41498.141783,39232.42645598194,886,0.40119320039228507,0.618510158013544,0.38148984198645597,Fear,29
0x513b8629fe877bb581bf244e326a047b249c4ff1,2025-04-17,0.0,147619.302,5,0.40119320039228507,1.0,0.0,Fear,30
